item,movie_id,genre,continent
3096,3398,Children's,North America
3097,3399,Children's,North America
3098,3400,Animation,Africa|North America
3099,3401,Adventure,North America
3100,3402,Drama,North America
3101,3403,Drama,Europe|North America
3102,3404,Action,North America
3103,3405,Action,North America
3104,3406,Action,Europe
3105,3407,Comedy,Europe|North America
3106,3408,Drama,North America
3107,3409,Drama,North America
3108,3410,Comedy,Europe|North America
3109,3412,Adventure,North America
3110,3413,Crime,North America
3111,3414,Romance,North America
3112,3415,Drama,Europe
3113,3417,Adventure,North America
3114,3418,Action,North America
3115,3419,Comedy,North America
3116,3420,Drama,Asia|North America
3117,3421,Comedy,North America
3118,3422,Comedy,North America
3119,3423,Drama,North America
3120,3424,Comedy,Europe|North America
3121,3425,Drama,North America
3122,3426,Drama,North America
3123,3427,Crime,North America
3124,3428,Drama,North America
3125,3429,Animation,North America|Oceania
3126,3430,Action,North America
3127,3431,Action,Europe|North America
3128,3432,Action,North America
3129,3433,Action,North America
3130,3434,Action,North America
3131,3435,Crime,North America
3132,3436,Drama,North America
3133,3437,Drama,North America
3134,3438,Action,Asia|Europe
3135,3439,Action,North America
3136,3440,Action,Europe|North America
3137,3441,Action,North America
3138,3442,Action,North America
3139,3443,Action,North America
3140,3444,Action,Europe|North America
3141,3445,Mystery,North America
3142,3446,Comedy,Europe
3143,3447,Drama,North America
3144,3448,Comedy,North America
3145,3449,Drama,North America
3146,3450,Comedy,North America
3147,3451,Comedy,Europe
3148,3452,Action,North America
3149,3453,Drama,North America
3150,3454,Comedy,Europe|Oceania
3151,3456,Drama,North America
3152,3457,Drama,North America
3153,3458,Drama,North America
3154,3459,Drama,North America
3155,3460,Comedy,North America
3156,3461,Adventure,Europe|North America
3157,3462,Comedy,North America
3158,3463,Comedy,North America
3159,3464,Sci-Fi,North America
3160,3465,Drama,North America
3161,3466,Comedy,North America
3162,3467,Drama,Europe|North America
3163,3468,Drama,Europe|North America
3164,3469,Drama,Oceania
3165,3470,Adventure,North America
3166,3471,Drama,North America
3167,3472,Horror,North America
3168,3473,Comedy,Europe
3169,3474,Sci-Fi,North America
3170,3475,Drama,North America
3171,3476,Horror,North America
3172,3477,Comedy,Europe
3173,3478,Drama,Europe|North America
3174,3479,Adventure,Europe|North America
3175,3480,Drama,North America
3176,3481,Comedy,North America
3177,3483,Animation,Europe
3178,3484,Thriller,North America
3179,3485,Horror,North America
3180,3486,Sci-Fi,Europe|Oceania
3181,3487,Western,North America
3182,3488,Horror,North America
3183,3489,Adventure,North America
3184,3490,Horror,North America
3185,3491,Comedy,North America
3186,3492,Adventure,North America
3187,3493,Horror,North America
3188,3494,Adventure,North America
3189,3495,Comedy,Europe
3190,3496,Drama,Asia|Europe|North America
3191,3497,Comedy,North America
3192,3498,Drama,North America
3193,3499,Horror,Europe|North America
3194,3500,Comedy,Europe|North America
3195,3501,Comedy,North America
3196,3502,Drama,North America
3197,3503,Drama,Europe|North America
3198,3504,Comedy,North America
3199,3505,Thriller,North America
3200,3506,Comedy,Europe|North America
3201,3507,Comedy,North America
3202,3508,Western,North America
3203,3509,Drama,North America
3204,3510,Drama,North America
3205,3511,Comedy,North America
3206,3512,Drama,Europe|North America
3207,3513,Drama,North America
3208,3514,Drama,Europe
3209,3515,Comedy,North America
3210,3516,Comedy,North America
3211,3517,Crime,North America
3212,3518,Drama,Europe
3213,3519,Action,Europe
3214,3520,Comedy,North America
3215,3521,Comedy,North America
3216,3522,Drama,Europe
3217,3523,Action,Europe|North America
3218,3524,Comedy,Europe|North America
3219,3525,Comedy,Europe
3220,3526,Comedy,North America
3221,3527,Action,North America
3222,3528,Drama,Europe
3223,3529,Crime,North America
3224,3530,Comedy,Europe
3225,3531,Comedy,Europe
3226,3533,Drama,Europe|North America
3227,3534,Comedy,Europe|North America
3228,3535,Comedy,Europe
3229,3536,Comedy,Europe
3230,3537,Comedy,Europe|South America
3231,3538,Comedy,North America
3232,3539,Documentary,North America
3233,3540,Romance,North America
3234,3542,Drama,North America
3235,3543,Comedy,North America
3236,3544,Comedy,Europe|North America
3237,3545,Musical,Europe|North America
3238,3546,Drama,North America
3239,3547,Drama,Europe|North America
3240,3548,Comedy,North America
3241,3549,Musical,North America
3242,3550,Horror,North America
3243,3551,Thriller,North America
3244,3552,Comedy,North America
3245,3553,Drama,Europe
3246,3554,Drama,North America
3247,3555,Action,North America
3248,3556,Comedy,North America
3249,3557,Thriller,North America
3250,3559,Drama,Asia
3251,3562,Comedy,North America
3252,3563,Action,North America
3253,3564,Children's,North America
3254,3565,Comedy,Europe|North America
3255,3566,Comedy,Europe
3256,3567,Comedy,Europe|North America
3257,3568,Drama,North America
3258,3569,Comedy,North America
3259,3570,Drama,North America
3260,3571,Drama,North America
3261,3572,Horror,North America
3262,3573,Horror,Europe|North America
3263,3574,Horror,Europe|Oceania
3264,3575,Drama,Europe
3265,3576,Action,North America
3266,3577,Drama,Europe
3267,3578,Action,Europe|North America
3268,3579,Drama,North America
3269,3580,Drama,North America
3270,3581,Drama,Europe
3271,3584,Action,North America
3272,3585,Adventure,Europe|North America
3273,3586,Drama,North America
3274,3587,Horror,North America
3275,3588,Crime,North America
3276,3590,Comedy,North America
3277,3591,Comedy,North America
3278,3592,Animation,North America
3279,3593,Action,Europe
3280,3594,Drama,North America
3281,3595,Comedy,North America
3282,3596,Comedy,North America
3283,3597,Comedy,North America
3284,3598,Drama,Europe
3285,3599,Comedy,North America
3286,3600,Comedy,North America
3287,3601,Comedy,North America
3288,3602,Musical,Europe
3289,3603,Comedy,Europe
3290,3604,Musical,Europe
3291,3605,Drama,Europe
3292,3606,Musical,Europe
3293,3607,Comedy,North America
3294,3608,Comedy,North America
3295,3609,Documentary,Asia|Europe|North America
3296,3610,Musical,North America
3297,3611,Animation,North America
3298,3612,Adventure,Europe
3299,3613,Comedy,Asia
3300,3614,Comedy,North America
3301,3615,Animation,Europe
3302,3616,Comedy,North America
3303,3617,Comedy,Africa
3304,3618,Comedy,Oceania
3305,3619,Comedy,Europe
3306,3620,Comedy,North America
3307,3621,Drama,Europe|North America
3308,3622,Comedy,Europe|North America
3309,3623,Action,North America
3310,3624,Action,North America
3311,3625,Documentary,North America
3312,3626,Comedy,Europe|North America
3313,3627,Horror,Europe
3314,3628,Action,North America
3315,3629,Comedy,Asia
3316,3632,Comedy,Asia
3317,3633,Action,North America
3318,3634,Thriller,North America
3319,3635,Action,North America
3320,3636,Drama,Europe
3321,3637,Drama,North America
3322,3638,Action,Europe|North America
3323,3639,Action,Europe
3324,3640,Comedy,Europe
3325,3641,Drama,Europe
3326,3642,Western,Europe|South America
3327,3643,Action,North America
3328,3644,Western,North America
3329,3645,Drama,Oceania
3330,3646,Comedy,North America
3331,3647,Drama,North America
3332,3648,Horror,Europe
3333,3649,Drama,North America
3334,3651,Horror,North America
3335,3652,Horror,North America
3336,3653,Documentary,North America
3337,3654,Action,Europe
3338,3655,Drama,North America
3339,3657,Drama,Europe|North America
3340,3658,Sci-Fi,North America
3341,3659,Sci-Fi,Europe|North America
3342,3660,Horror,Europe
3343,3661,Horror,North America
3344,3662,Horror,North America
3345,3663,Horror,North America
3346,3664,Horror,Oceania
3347,3665,Horror,North America
3348,3666,Horror,North America
3349,3667,Action,North America
3350,3668,Drama,North America
3351,3669,Comedy,North America
3352,3670,War,North America
3353,3671,Comedy,North America
3354,3672,Adventure,Europe
3355,3673,Adventure,Asia|Europe|North America
3356,3674,Adventure,Europe
3357,3675,Musical,North America
3358,3676,Drama,Europe
3359,3677,Documentary,Europe
3360,3678,Drama,North America
3361,3679,Documentary,North America
3362,3680,Documentary,Europe
3363,3681,Western,North America
3364,3682,Western,North America
3365,3683,Drama,North America
3366,3684,Drama,North America
3367,3685,Comedy,Europe
3368,3686,Thriller,Asia|Europe
3369,3687,Sci-Fi,Europe
3370,3688,Comedy,Europe|North America
3371,3689,Comedy,North America
3372,3690,Comedy,North America
3373,3691,Comedy,Europe|North America
3374,3692,Comedy,Europe
3375,3693,Comedy,North America
3376,3694,Comedy,North America
3377,3695,Comedy,North America
3378,3696,Comedy,Asia|Europe
3379,3697,Action,North America
3380,3698,Action,North America
3381,3699,Adventure,Europe
3382,3700,Drama,Europe
3383,3701,Crime,North America
3384,3702,Action,Europe|North America
3385,3703,Action,North America
3386,3704,Action,North America
3387,3705,Action,North America
3388,3706,Film-Noir,Europe
3389,3707,Drama,North America
3390,3708,Horror,Europe|North America
3391,3709,Horror,North America
3392,3710,Action,North America
3393,3711,Drama,Europe|South America
3394,3712,Comedy,Asia
3395,3713,Drama,Asia
3396,3714,Drama,North America
3397,3715,Comedy,North America
3398,3716,Action,Europe
3399,3717,Action,North America|Oceania
3400,3718,Documentary,North America
3401,3719,Comedy,Europe
3402,3720,Drama,North America
3403,3721,Comedy,North America
3404,3722,Comedy,Europe|North America
3405,3723,Drama,North America
3406,3724,Drama,Europe|North America
3407,3725,Animation,Africa|Europe
3408,3726,Action,Africa
3409,3727,Comedy,Europe
3410,3728,Thriller,North America
3411,3729,Action,Europe
3412,3730,Drama,North America
3413,3731,Drama,North America
3414,3732,Horror,North America
3415,3733,Drama,Europe
3416,3734,Drama,North America
3417,3735,Crime,North America
3418,3736,Drama,North America
3419,3737,Drama,North America
3420,3738,Drama,North America
3421,3739,Comedy,North America
3422,3740,Action,North America
3423,3741,Crime,South America
3424,3742,Drama,North America
3425,3743,Comedy,Europe
3426,3744,Action,North America
3427,3745,Adventure,Europe
3428,3746,Drama,Europe
3429,3747,Drama,North America
3430,3748,Comedy,North America
3431,3749,Drama,North America|Oceania
3432,3751,Animation,North America
3433,3752,Comedy,Asia
3434,3753,Action,North America
3435,3754,Animation,North America
3436,3755,Action,North America
3437,3756,Drama,Europe|North America
3438,3757,Horror,North America
3439,3758,Drama,North America
3440,3759,Animation,Europe|North America
3441,3760,Comedy,Europe
3442,3761,Crime,North America
3443,3762,Horror,North America
3444,3763,Action,North America
3445,3764,Action,North America
3446,3765,Drama,North America
3447,3766,Action,North America
3448,3767,Action,North America
3449,3768,Action,North America
3450,3769,Action,Europe
3451,3770,Adventure,Europe|North America
3452,3771,Action,Europe
3453,3772,Horror,Europe
3454,3773,Comedy,Europe
3455,3774,Comedy,Europe
3456,3775,Animation,Europe|North America
3457,3776,Animation,North America
3458,3777,Comedy,North America
3459,3778,Comedy,North America
3460,3779,Sci-Fi,Europe|North America
3461,3780,Sci-Fi,North America
3462,3781,Action,North America
3463,3782,Action,North America
3464,3783,Crime,North America
3465,3784,Comedy,North America
3466,3785,Comedy,North America
3467,3786,Comedy,Europe|North America
3468,3787,Comedy,North America
3469,3788,Drama,North America
3470,3789,Drama,North America
3471,3790,Drama,Europe
3472,3791,Drama,North America
3473,3792,Western,North America
3474,3793,Action,Asia
3475,3794,Comedy,Asia|Europe|North America
3476,3795,Drama,North America
3477,3796,Romance,North America
3478,3797,Thriller,North America
3479,3798,Thriller,Europe|North America
3480,3799,Animation,Asia|Europe
3481,3800,Drama,North America
3482,3801,Drama,North America
3483,3802,Action,Europe|Oceania
3484,3803,Drama,Asia
3485,3804,Comedy,North America
3486,3805,Action,Europe|North America
3487,3806,Western,Europe
3488,3807,Action,Asia
3489,3808,Drama,North America
3490,3809,Comedy,Europe
3491,3810,Drama,North America
3492,3811,Drama,North America
3493,3812,Comedy,Oceania
3494,3813,Drama,Europe|North America
3495,3814,Comedy,North America
3496,3816,Drama,North America
3497,3817,Comedy,Asia
3498,3818,Comedy,North America
3499,3819,Comedy,North America
3500,3820,Children's,Asia
3501,3821,Comedy,North America
3502,3822,Drama,Europe
3503,3823,Drama,Asia|Europe|North America|Oceania
3504,3824,Drama,North America
3505,3825,Drama,North America
3506,3826,Horror,North America
3507,3827,Action,North America
3508,3828,Comedy,North America
3509,3830,Comedy,North America
3510,3831,Comedy,North America
3511,3832,Horror,North America
3512,3833,Horror,North America
3513,3834,Adventure,Europe
3514,3835,Thriller,North America
3515,3836,Action,North America
3516,3837,Horror,Europe|North America
3517,3838,Horror,North America
3518,3839,Horror,Europe
3519,3840,Horror,North America
3520,3841,Action,North America
3521,3843,Horror,North America
3522,3844,Drama,North America
3523,3845,Drama,North America
3524,3846,Comedy,North America
3525,3847,Horror,North America
3526,3848,Drama,North America
3527,3849,Thriller,North America
3528,3850,Crime,North America
3529,3851,Comedy,North America
3530,3852,Comedy,North America
3531,3853,Drama,North America
3532,3854,Drama,North America
3533,3855,Drama,North America
3534,3857,Thriller,North America
3535,3858,Comedy,North America
3536,3859,Documentary,North America
3537,3860,Crime,North America
3538,3861,Comedy,North America
3539,3862,Comedy,North America
3540,3863,Sci-Fi,North America
3541,3864,Action,North America
3542,3865,Comedy,North America
3543,3866,Comedy,North America
3544,3867,Drama,Europe|North America
3545,3868,Comedy,North America
3546,3869,Comedy,North America
3547,3870,Drama,North America
3548,3871,Drama,North America
3549,3872,Drama,Europe|North America
3550,3873,Comedy,North America
3551,3874,Comedy,North America
3552,3875,Horror,North America
3553,3876,Drama,North America
3554,3877,Action,North America
3555,3878,Sci-Fi,North America
3556,3879,Action,North America
3557,3880,Documentary,North America
3558,3882,Comedy,North America
3559,3883,Comedy,North America
3560,3884,Comedy,North America
3561,3885,Comedy,North America
3562,3886,Drama,North America
3563,3887,Drama,North America
3564,3888,Drama,North America
3565,3889,Action,North America
3566,3891,Crime,North America
3567,3892,Horror,North America
3568,3893,Comedy,North America
3569,3894,Drama,North America
3570,3895,Crime,North America
3571,3896,Crime,North America
3572,3897,Comedy,North America
3573,3898,Action,North America
3574,3899,Comedy,North America
3575,3900,Comedy,North America
3576,3901,Comedy,North America
3577,3902,Drama,North America
3578,3903,Drama,North America
3579,3904,Drama,North America
3580,3905,Comedy,North America
3581,3906,Crime,North America
3582,3908,Horror,North America
3583,3909,Comedy,North America
3584,3910,Drama,North America
3585,3911,Comedy,North America
3586,3912,Comedy,Europe
3587,3913,Documentary,North America
3588,3914,Drama,North America
3589,3915,Drama,North America
3590,3916,Drama,North America
3591,3917,Horror,North America
3592,3918,Horror,Europe
3593,3919,Horror,North America
3594,3920,Drama,North America
3595,3921,Comedy,North America
3596,3922,Comedy,Europe|North America
3597,3923,Horror,Europe
3598,3924,Comedy,Europe|North America
3599,3925,Comedy,North America
3600,3926,Adventure,North America
3601,3927,Adventure,North America
3602,3928,Comedy,North America
3603,3929,Comedy,North America
3604,3930,Horror,North America
3605,3931,Horror,North America
3606,3932,Horror,Asia|Europe
3607,3933,Horror,Asia
3608,3934,Sci-Fi,Africa|North America
3609,3936,Drama,North America
3610,3937,Sci-Fi,Europe|North America
3611,3938,Horror,North America
3612,3939,Horror,North America
3613,3940,Horror,North America
3614,3941,Horror,North America
3615,3942,Horror,Europe
3616,3943,Comedy,Europe|North America
3617,3944,Comedy,North America
3618,3945,Adventure,Europe|North America
3619,3946,Action,North America
3620,3947,Thriller,North America
3621,3948,Comedy,North America
3622,3949,Drama,North America
3623,3950,Drama,North America
3624,3951,Drama,North America
3625,3952,Drama,North America
